ATSC5d,ATSC4i,SlogP_VSA1,GATS2v,VSA_EState6,ATSC5p,ATSC3v,AATSC0are,ATSC5v,FilterItLogS,PEOE_VSA9.1,ATSC4p,ATSC6Z,PEOE_VSA10.1,TpiPC10,HallKierAlpha,ATSC4dv,ATSC3Z,SLogP,ATSC7v,ATSC6are,GATS2p,ATSC4pe,GATS2i,ATSC3d,GATS2pe,IC2,VSA_EState8,MinEStateIndex,ATSC3are,MaxEStateIndex,ATSC2dv,ATSC8Z,SssCH2,ATSC4v,MATS1i,VSA_EState3,MATS2p,PEOE_VSA1.1,SMR_VSA1.1,JGI4,ATSC0pe,MinAbsEStateIndex,ATSC1d,ATSC7pe,qed,ATSC5dv,SMR_VSA1,ATSC6p,SdssC,VSA_EState3.1,MATS2Z,GATS2m,AATS2i,AATSC0Z,MATS2i,ATSC3i,VSA_EState6.1,ATSC7Z,ATSC7d,Target
4.455418381,-58.15402054,0,1.085952026,0,-1.306367716,-925.4471888,0.070562414,-139.6077067,-3.651785823,7.450776583,-10.92891819,98.20987654,5.783244946,7.222566019,-0.37,-81.74074074,-118.3209877,4.2051,-64.52382035,0.224513032,1.120587813,-2.281851852,1.123623951,-32.02743484,0.694127741,3.807507586,7.205533956,-5.871669501,-0.814266118,13.76037234,-3.209876543,-50.24691358,8.915094299,-2623.520242,0.117518647,10.51257895,0.091590882,5.108808191,52.39686062,0.059145299,3.860933333,2.97789593,20.28806584,0.401779012,0.727817675,17.95061728,9.901064579,3.512661253,0.504964241,4.029575538,0.09080129,0.974253363,149.7269421,6.617283951,0.088699936,-20.69372811,0,24.49382716,-6.183813443,0
-11.76443551,0.978989222,5.316788604,0.891809699,17.03621546,-4.674235497,-1161.128121,0.087502787,-706.1252184,-5.161280219,15.07834412,-1.169530184,-67.03045102,6.558985243,8.9060662,-2.79,-61.66618788,-113.99684,4.0647,54.40179836,-0.559877219,0.859255445,-1.571395978,0.919745408,-9.915541511,0.966625308,4.806206185,1.956155671,-4.928100002,-0.619416547,13.47358285,1.892559609,-76.75122091,4.160724555,-438.3718811,-0.164463129,4.444351292,0.143599388,19.51368569,49.32448179,0.043357488,5.050050847,0.064509455,14.2694628,-0.795394427,0.71449141,-29.08273485,9.531400138,-1.324149352,-0.33359175,-2.453531112,0.016764632,0.955848923,154.3706207,7.003734559,0.222961501,-38.72362776,-14.65245501,-8.110313128,-7.375179546,0
-3.380569759,-3.716821801,4.899909731,0.819597126,10.34748417,4.892273349,-1153.074625,0.060675383,883.6899526,-3.416127135,21.5752038,2.818574245,-89.95032871,5.817862778,7.209085971,-1.39,19.31815599,-205.8867787,2.7113,193.2398161,-0.039538203,0.785691783,0.313459825,0.864247157,-0.555880205,1.539724519,4.152171866,2.950776644,-4.15076755,-0.303599123,8.609768991,-19.43040338,-311.3886048,2.950776644,435.8163891,-0.328617965,2.12289777,0.17637232,9.799819462,26.04441257,0.023305556,2.331875676,0.164819591,6.130021914,-0.722936085,0.796791186,-8.523334145,0,-5.570635618,0,-0.650991329,0.0163615,1.005796707,160.7532445,10.7100073,0.284585229,-29.32625387,-4.911382721,1.944485026,-6.319941563,0
-13.77777778,-13.75154257,10.36244927,0.67649167,6.811352513,-0.265939775,-107.2558254,0.192222222,-330.093467,-3.878692698,22.87247699,-2.277542336,-133.4444444,1.370758556,9.247256844,-2.23,-43.88888889,5.777777778,2.5478,705.8369903,-0.287777778,0.784029855,-0.364805556,0.82372138,-4.722222222,0.954790385,4.053508855,0,-2.985149872,0.857777778,11.65490142,16,29.33333333,0,-357.8959568,-0.155127846,1.725508314,0.156936847,13.57116483,24.53723328,0.056038647,4.124333333,0.269908352,7.555555556,0.771311111,0.586359034,-99.11111111,13.57116483,-4.222048801,0,-0.6443065,0.089010989,0.71552978,149.2343793,7.222222222,0.141922843,-2.717940089,-2.496488095,109.1111111,9.444444444,0
-24.96449704,-13.8180759,4.736862954,0.919682697,3.774954334,-5.710630781,-297.8904986,0.124312833,-1447.707737,-4.255003149,40.46288086,-2.90738795,116.0232988,11.61894328,8.839634416,-1.59,-31.51035503,17.84245562,1.67,-209.2168261,3.777802626,0.998178925,-1.286717493,1.081220786,-7.213017751,0.823539815,4.762845728,2.091224017,-5.26210471,1.780147263,14.20782229,56.30029586,76.21523669,7.146469755,-563.2793668,-0.036700268,22.5452309,0.074935541,19.43751019,57.13025273,0.061190476,6.103067308,1.362448207,22.31952663,-3.021485244,0.79138954,-61.18343195,24.22748579,-2.872225281,0.078862014,9.067176703,0.087623771,0.84372648,151.8706696,7.412352071,0.099817505,-10.43545891,-8.311872769,-149.9530325,6.136094675,0
-11.76824493,4.788898771,5.316788604,0.860691759,6.596903839,-2.421787964,-124.0242612,0.095114632,-514.3536521,-3.542443699,30.8076624,-0.88953794,-139.8148807,0,9.144170104,-2.11,-42.6240655,-21.93414026,1.9351,281.0307331,-1.687834354,0.854404782,-0.824734318,0.995512326,-1.228195087,0.976650695,5.104910077,2.664793603,-4.66674073,-0.284671057,14.3404621,27.93592026,-45.24421502,2.409339291,-358.8668609,-0.155111779,13.69631241,0.179458931,14.98572119,45.58415136,0.045407407,4.886716981,0.024724908,18.41438234,-1.115644215,0.883142389,-53.15984336,9.901064579,-5.017718059,1.273130144,1.409764149,0.062977016,0.910897902,155.9483478,7.110715557,0.180649397,-4.213037843,-14.47348904,-26.95799217,-10.86294055,0
-3.786389414,-22.58982752,14.79051451,0.753251749,3.238394266,-5.214080876,-1007.828429,0.183218336,-1357.637332,-2.299872248,30.52500759,-5.04725442,-133.5860113,34.44818455,7.687567422,-2.42,-17.91031296,-310.9206049,0.9491,603.1700277,-6.540936862,0.899746627,2.492887571,1.001487841,-12.87712665,0.785908124,4.571943749,3.563862644,-4.010106018,-0.136518147,13.80522684,41.13400546,54.72778828,0,-256.5657424,-0.146943316,11.72684803,0.24614545,24.79225718,55.05164174,0.053309693,7.674515217,0.402256183,18.80718336,3.390301654,0.732855266,-161.8720857,28.96386485,7.148862188,-1.952133983,-0.732127273,0.168237154,0.870856233,155.9357274,10.87901701,0.147210056,-23.95204185,-11.86353503,272.3081285,3.960302457,0
1.764542936,1.033233741,10.63357721,0.94016437,13.64979132,4.530106445,78.20691197,0.108697507,241.6390525,-4.784871623,25.86556592,-2.609690809,185.7617729,0,8.813694076,-2.03,-52.74491296,-75.67466913,3.2802,-478.1876168,0.81580554,0.981055045,-2.105567036,1.08077323,-4.030470914,0.743544127,4.487784146,3.537347872,-5.873610688,-2.49968144,13.23757616,33.86532608,-108.7134503,6.149381176,-709.9782198,-0.055516565,0,0.041926418,15.51953644,50.30498223,0.042121212,5.922347368,0.082445244,10.77562327,-1.002093629,0.734674,44.50076947,13.21233417,-0.261085517,-0.184850545,0,0.021945268,0.943581795,152.5619793,12.15574023,0.040091344,7.652232984,-9.219048645,-197.1237304,-8.531855956,0
5.5200215,-29.56650604,10.63357721,0.91673696,2.758496147,-0.686680115,-1293.096771,0.191978178,-524.1803789,-1.331867417,36.9975047,-5.345212169,108.2808385,23.40360186,7.842867765,-3.33,-32.68380662,-423.7731793,-0.2338,40.41979213,0.04152373,1.05718139,-0.28113018,1.085791903,-17.8613276,0.473014969,5.002389953,3.015868957,-6.345362744,-2.399394007,14.56085923,95.57813013,-17.47890352,-0.40234143,-385.8757187,-0.262768898,14.04290883,0.066809011,20.62834463,70.47966349,0.050442708,10.58890492,0.609765753,15.25826391,-2.966528917,0.412555334,-97.72125175,37.4970103,6.175414565,-4.427632085,-2.901722748,0.055824472,0.937369662,157.3907225,12.2348831,0.129514103,-23.35925184,-27.00433351,-90.51249664,-0.722386455,0
1.372123603,-21.34484373,0,0.766741081,10.70103953,5.056796168,-851.3716545,0.085419461,837.104968,-7.051862464,37.17907787,-3.231858712,-145.270217,7.450776583,8.002892788,-1.23,8.373958004,-258.0184089,6.4548,6.681958212,0.080888363,0.646977123,0.946821368,0.949467302,-10.03813281,1.086539431,4.323613116,0.889764407,-3.708946956,-0.676909533,9.09328639,-57.33567909,46.81591059,0.889764407,-462.6367264,-0.208523116,2.288185168,0.130014076,9.303962602,23.92748274,0.035677083,4.466774359,0.062437064,2.490466798,0.526424589,0.461690621,15.62017354,4.736862954,-3.599621183,0,-3.02166546,-0.012351647,0.622151514,151.3759112,21.22024984,0.145504963,-15.77493743,-5.505735709,-31.92965155,-3.284681131,0
-5.6,-13.21870038,21.26715442,1.001358376,5.741192945,-1.172217456,1648.892395,0.163656,-135.7851887,-5.664154247,51.82087913,-0.593607586,-120.4,14.32270782,9.054209086,-3.18,161.0577778,208.6444444,-0.1392,-1200.168313,-2.31684,1.064138357,3.251177778,1.196960307,17.8,0.903661873,4.256564762,2.808806644,-4.416500742,0.65562,14.54758961,59.67111111,-228.4177778,2.808806644,551.957423,0.027033624,50.560111,0.025195887,41.67448618,63.08684657,0.048888889,9.038833333,0.865372831,16.72,-2.663002778,0.139316778,21.55555556,30.01518395,-0.572439868,-1.118753924,11.79079865,-0.055910492,0.933968408,156.3288058,7.862222222,0.018134261,49.52142582,-6.125132226,-218.6977778,-21.92,0
-21.18181818,-96.09174485,47.36862954,0.781827377,16.5436572,1.048306816,-561.1818404,0.138571833,-725.6920859,-15.42789019,202.9405839,-16.53571254,-567.1017035,14.77730205,9.301471377,-6.52,-211.2184179,-65.01416765,9.029,2367.481561,-3.441500388,0.778952311,0.091761983,0.862615154,-25.42975207,1.267386027,4.447470925,4.015067805,-6.423428243,2.221483825,14.66236065,39.48085681,-251.2025637,10.09591381,-3283.360155,-0.284655987,0,0.255235835,65.80841716,185.058176,0.048552189,19.99301818,2.174005944,51.21487603,3.861614876,0.02309124,-401.5250464,75.39749153,-13.10364887,-0.491455773,0,0.069836504,0.957588032,158.8938649,7.591162085,0.262981745,0.544552694,-38.92250088,530.4808568,-7.487603306,0
-1.892819979,3.125985632,5.733667477,1.018557501,0,0.084133158,-286.5403645,0.247627055,-82.40258836,2.115045239,14.78353658,-0.780233678,21.22996878,25.91418435,7.090180997,-1.68,-30.09573361,13.06763788,-2.7009,-169.5038354,0.803365557,1.221894231,-0.138730385,1.322365832,-10.16337149,0.917040717,4.453880988,-0.493192161,-3.814374291,1.486179813,11.93399885,-5.392299688,-57.56919875,-0.493192161,-283.3236436,-0.210089211,37.88783436,-0.032795466,30.89181269,42.38562695,0.0492,6.90063871,0.100298564,9.093652445,0.201910822,0.395788605,-33.20915713,29.95750972,-0.739946099,-0.932413523,15.80865023,-0.04457477,0.845784052,160.5295381,8.753381894,-0.015121158,-12.75939061,0,-10.81477627,-6.55359001,0
-7.571428571,-36.14308595,14.79051451,0.933709702,10.69541974,-2.370611145,-132.7336868,0.152131102,-593.5315176,-5.018814875,54.06795375,-5.89675136,-4.8,13.44762702,8.187142791,-3.59,-165.84,-6.6,2.5843,634.0680676,1.928855918,0.976428007,-4.861969,1.110942375,-8.408163265,0.862165724,4.926700025,3.692771184,-5.520292331,1.782479592,15.16383327,28.28,101.64,1.515586993,-1327.134838,-0.157400103,12.98793955,0.077519465,24.21930678,78.97912448,0.046896552,9.87567,1.299410934,18.36734694,1.501101,0.454639686,-47.2,33.70072781,-2.36808889,-1.942095781,1.856191703,0.065872863,0.878282809,156.2673087,7.731428571,0.028675406,19.98991179,-27.57385034,128.76,-3.489795918,0
-6.139807163,-28.98816005,14.79051451,0.929722077,10.04535585,-1.816612411,-587.5859941,0.159670638,-287.1320324,-4.524903384,44.7674514,-5.579790666,14.88337925,14.62032517,8.162462784,-3.3,-132.8751148,-78.4077135,2.5276,590.5544356,1.926535376,0.930430008,-4.621914876,1.153403006,-7.506198347,0.758440757,4.87127409,1.628059496,-5.295616523,1.706746901,14.92486915,14.74420977,88.5224977,1.000442658,-1224.957125,-0.091897359,22.35027244,0.057081224,24.59125202,72.49727694,0.05037037,10.05539545,1.215813597,18.22337006,0.292517355,0.448638239,-8.504438323,34.07039225,-2.542805481,-2.662194481,5.633281217,0.026171712,0.651008211,155.1589667,10.26905418,0.033277544,12.62984745,-26.1973995,90.56198347,-3.907713499,0
-6.567382813,-29.59827676,14.79051451,0.943128219,10.04535585,-1.867306881,-571.2437242,0.161535059,-287.6985308,-3.942173613,44.7674514,-5.425217786,10.30371094,13.44762702,8.162177584,-3.59,-136.4179688,-59.87402344,2.1058,581.5150278,1.930291309,0.987463112,-4.583012793,1.128273276,-9.905273438,0.77556797,4.790219969,1.628059496,-5.295616523,1.713304785,14.92486915,9.260742188,81.96777344,1.000442658,-1215.079517,-0.108093317,22.35027244,0.072193208,24.59125202,72.49727694,0.05037037,9.530773437,1.215813597,15.83007813,0.276194385,0.48217062,-9.879882813,34.07039225,-2.631515681,-2.662194481,5.633281217,0.056423259,0.850716167,155.1589667,7.803710938,0.025935758,11.67167929,-26.1973995,76.54101563,-3.552734375,0
0.022959184,-63.29319312,0,0.897506363,0,-3.467786098,-412.1169973,0.115857526,-1266.391925,-4.294041009,25.01084838,-13.88390219,29.63265306,5.601050811,8.01763716,-0.68,-169.3341049,75.41071429,3.4115,242.652547,1.17557449,0.924471762,-3.94260727,1.03923846,-40.80357143,0.606485957,4.793176573,5.81140733,-5.644517944,1.034426786,14.44191298,40.0154321,85.50255102,2.09616526,-3003.171631,0.136475312,22.93341905,0.10410336,10.21761638,55.44641321,0.059670139,6.892592857,1.989624269,28.64158163,1.2584125,0.66281721,-31.81635802,19.80212916,3.822765806,0.552454619,8.612171542,0.058727255,0.71615083,148.3300825,13.24872449,0.120120641,-15.94813384,-6.313312022,66.66071429,-0.232142857,0
-4.935727788,16.28076861,10.21669833,0.985233432,15.16113002,-1.765297734,171.2643669,0.070586936,-748.5481516,-6.836497533,17.1078957,-4.762162826,79.95568158,5.538925252,8.573304703,-2.08,-154.0494657,-30.46670867,4.7432,546.3619256,0.000230855,0.969230074,-2.707022495,1.212292266,-19.31800042,0.956482468,4.399969161,5.126394463,-5.185757984,-0.593166646,14.5221254,23.93120804,-84.0063012,13.81356664,-1518.561423,-0.181833436,4.098858245,-0.000487539,15.10963281,52.81217017,0.034454191,5.292330435,0.491194519,16.43898341,-0.512891871,0.688287983,-30.77146102,4.794537184,2.233023034,0.285842088,-2.309744315,0.019032355,0.819196681,154.6855867,9.307288385,-0.030966927,7.592632381,-10.18975546,0.957571939,3.196387314,0
2.5625,-29.58762359,5.316788604,0.840616226,4.929993685,0.320809988,-709.9775762,0.214833673,-408.9906763,-0.981606851,21.63732936,-7.770478775,52.10714286,11.44655115,8.232589709,-4.02,-36.67361111,-47.49107143,-1.1277,-487.8147232,0.062521429,1.041693696,-0.369599107,1.073508176,-16.8125,0.729770865,5.26691452,-0.212637174,-4.371240198,-0.566789286,14.17761342,27.89583333,-226.5956633,-0.114791234,-597.3031836,0.011036674,42.61711794,0.051002066,30.10996383,67.32227819,0.044730903,10.73753571,0.069948681,18.4375,5.305456122,0.133795264,-145.3541667,43.97145683,0.097893705,-5.020638196,19.02600092,0.055934263,0.857176913,157.9566062,10.0752551,0.076627915,-10.45282776,-5.755536744,124.8367347,-10,0
-4.250780437,-37.31143099,4.736862954,0.858035886,0,-1.285059375,-334.5501828,0.162364958,1.628751027,-4.785547017,36.60502562,-6.557679417,-54.32049948,30.18044564,8.033242756,-2.58,4.859521332,-59.57960458,2.52402,-429.6872837,-2.530470604,0.886051779,0.601705853,0.94953134,-14.578564,1.007411966,4.824533407,8.231818613,-4.844046858,-1.169274818,13.43818359,17.43496358,-160.3444329,5.688930006,-1345.857972,-0.205370575,10.65604477,0.165297926,24.05626001,74.76809106,0.046728395,9.30718871,1.088786049,16.73413111,-4.643380801,0.46901748,-14.72216441,33.64305358,3.643453166,0.254534733,4.276803042,0.066385694,0.90351777,158.1710159,7.868886576,0.174487243,4.970439146,-2.434079162,-195.0156087,-10.43444329,0
-8.438397581,-11.64708881,4.736862954,1.01383478,4.057938398,-3.450886549,-617.7004544,0.083718821,-420.4738658,-6.568205484,2.741517112,-1.838845346,11.03401361,22.88331942,8.193166931,-1.51,44.7845805,-117.5487528,6.264,-1068.841358,0.94462585,1.099577119,1.551764172,1.119455405,2.28521038,0.676098566,4.06652125,10.98917581,-5.390964073,-1.703106576,13.64974604,57.32426304,-238.8843537,8.073983298,-145.6042241,0.034304472,10.91425282,0.049372926,9.845671145,62.61675779,0.056264775,5.221142857,2.125748737,18.61123709,-4.057754875,0.599111066,-10.55782313,14.63792753,1.280340501,0.305213464,4.299571093,0.165931126,0.861006208,151.6168495,6.848072562,0.031170601,-9.676813411,-4.74966136,-276.9297052,-20.35500126,0
-0.280692266,-23.76868536,21.93786539,0.941703579,17.07082986,-0.176798915,-420.3191827,0.119838291,-30.8776158,-3.837862443,24.95842333,-2.663146761,-8.734991888,11.58513162,8.901335705,-3.87,-35.404543,-115.2563548,2.24797,199.1418469,0.366171444,1.024957455,-1.2173,0.904392412,-5.725797729,0.47166175,4.013961128,0,-1.651160522,-2.432259059,13.10426416,12.22011898,89.23742564,0,-436.8844844,0.229569064,9.259570108,-0.011728148,21.89601388,33.12188025,0.049673203,4.7984,0.200655133,8.50838291,0.5701,0.247834126,-20.5970795,9.531400138,-0.456008477,-0.530597723,1.696128445,0.101246168,0.705282364,149.0454081,7.062195782,0.158273547,4.626735955,-9.542923272,63.32828556,-0.32449973,0
-4.733564014,-24.5225321,10.05365156,0.862421343,9.460593524,-4.950970133,-490.2122021,0.14957055,-1298.104375,-3.769319734,27.20078085,-4.976909472,-51.96655133,23.13522122,8.701754101,-2.74,-26.71968046,-255.0645905,2.4838,321.2381295,-3.624675663,0.981750319,1.067440523,1.060257703,-6.678200692,0.629330202,4.612835146,5.854046646,-4.041432328,0.225871396,14.28469207,60.61083344,15.02691273,0.404479153,-111.20913,-0.051299024,13.59228695,0.123945554,20.05539423,53.0562959,0.052054507,7.038215686,0.402979377,17.88350634,-0.140243329,0.730104801,-119.4741766,24.2270019,5.253969471,-1.802532707,-2.78366633,0.146237697,0.864817899,151.6027463,10.19915417,0.062494324,-6.028670876,-15.00178105,98.82160707,2.963475586,0
-6.805170822,-20.49733267,14.37363564,0.929597704,22.28710345,-3.749142548,-217.1681508,0.10265651,-903.7447784,-4.78626351,41.51126841,-3.931802181,-89.08033241,24.13802694,8.330193679,-2.76,-66.52631579,-54.033241,3.4103,988.5444112,-0.491029917,0.937004233,-0.358663158,1.063970015,-10.99507541,1.329765248,4.119950422,4.548174358,-4.733612305,0.737603047,8.813245727,-31.31855956,20.83379501,4.548174358,-759.2434452,-0.194736732,12.72148048,0.051290768,19.48244383,51.59301512,0.031,5.622947368,0.617326467,11.4644506,1.16041856,0.667651122,-86.35457064,14.5802533,-2.396929607,0,2.293477709,-0.059061614,1.047963812,155.3653144,7.163434903,0.072530546,23.33803604,-12.93816194,148.9307479,6.382579255,0
3.642722117,-36.3556603,0,1.112804194,0,-0.165302803,-896.9930317,0.078449905,97.73519349,-2.882359795,8.821535139,-6.960119955,80.62003781,0,7.344072851,-0.63,-69.25708885,-101.1361059,3.4891,446.101048,0.395765595,1.148188685,-1.983167108,1.149993109,-23.55198488,0.691411622,4.164228804,2.334628974,-5.17308768,-0.559187146,12.93975206,-6.933837429,-26.61814745,8.954057592,-1770.944709,0.128973481,10.38501021,0.016457953,5.108808191,44.17230928,0.055111111,3.604365217,2.046465905,12.69754253,0.196687713,0.733928636,30.3705104,9.901064579,1.847141073,1.816004491,4.047105116,0.022790439,0.988750423,148.5244364,6.801512287,0.014822083,-22.36626312,-2.046465905,57.98109641,1.319470699,0
13.66654157,-11.67348987,9.473725908,1.058799901,8.495458879,6.058394616,-303.0857547,0.227599925,860.7857807,0.415584055,43.68558218,-2.593103933,109.3869394,72.49238357,8.705838461,-3.05,-11.78663914,-34.08744605,-1.1652,-405.4374076,2.768907863,1.237533227,1.415095346,1.277869545,-11.58491274,0.975022635,4.872852429,0.716090173,-5.385593196,0.876584725,14.11654457,-39.69656596,-98.52561456,-0.782939072,-774.9292748,0.07661084,81.64505804,-0.093871559,64.5547803,102.2475228,0.049460317,14.98765205,1.123228809,15.26796772,-1.125618015,0.201696219,-33.70013136,69.33107111,2.706159686,-0.402138683,32.36062543,-0.046356456,0.89881393,152.1618313,8.456370801,-0.107910487,-2.429167854,-9.298500811,-13.74854569,-11.05667105,0
-34.65650826,10.41366478,10.85758078,0.833039417,3.250567707,-7.279494554,1123.78279,0.198096436,-1359.272947,-4.224248854,15.0152006,0.311602051,-219.7830579,11.27694814,10.12007167,-3.42,-61.13636364,170.6157025,2.4767,-802.5182863,-2.894979597,0.975796794,-1.5613875,1.12526098,10.94938017,0.528443066,4.635234743,3.877847039,-4.185746173,2.105545351,13.4476528,138.4628099,-5.671487603,1.260197547,-46.44852334,-0.057685342,18.96199665,0.052933421,19.20186697,44.78522003,0.059555556,7.853825,0.409458381,16.9018595,-2.73738125,0.659607316,-77.1714876,24.21928009,-6.559203617,-2.636251129,4.629759121,0.218081379,0.590574849,151.3700124,7.787190083,-0.025734502,26.08986422,-4.53336515,-179.1673554,-8.496384298,0
-10.38966049,8.277709002,10.47053043,0.833877518,0,-1.012471893,-90.42177351,0.212854552,-321.8903511,0.44321382,32.23713642,0.227074109,-145.2222222,19.61081264,8.485571098,-2.01,-32.77777778,35.33333333,-1.9714,100.3350962,-1.401237654,0.946175301,-0.170773611,1.004160975,-4.548611111,1.032907349,4.60701771,-0.41488048,-3.817614442,1.521247917,8.75476533,17.22222222,-113.6666667,-0.41488048,-85.05183597,-0.415265649,28.9711369,0.129160131,30.51986746,41.3314202,0.048013468,6.922875,0.100750189,12.46450617,2.134069444,0.50561306,-86.11111111,24.79330809,-2.555661668,0,11.99913797,0.020717949,0.84108519,164.0540079,8.333333333,0.190962522,-19.74692511,0,89.77777778,-9.913580247,0
5.958677686,-11.80215569,34.40200486,1.250528316,-4.184413022,3.319172687,-552.0470518,0.216038585,79.51278798,5.789003434,50.71920077,-0.256710776,42.0625,83.82230324,7.37337431,-0.76,-144.25,130.1875,-8.8953,-1047.365231,-0.353366477,1.497896361,-5.410436415,1.561336363,-14.03305785,1.056539346,4.297841738,-0.966670403,-6.213652267,7.786513378,9.84904369,-11.4375,-88.1875,-0.877761271,-464.7492895,0.135035667,72.97666665,-0.126523587,98.50113691,118.135421,0.052175926,17.34417159,1.351932943,22.89256198,-1.403574948,0.114512757,-40.25,64.16686949,0.242480822,0,27.7487451,-0.058345135,1.016751688,158.5602642,8.664772727,-0.148408644,-15.34303194,-21.63723546,-117.75,-27.33057851,0
-6.780408163,9.72367897,9.219893811,0.559696585,7.547681406,-1.212109794,-1453.470803,0.119215837,-75.61343625,-2.816559215,38.74734193,3.1753144,-152.7183673,11.43689811,6.700269749,-1.55,-13.20408163,-142.3069388,1.9437,-86.37197277,-1.331621633,0.488607495,-0.564035102,0.530900585,-0.678367347,0.981741564,3.449454802,0,-4.052800217,-0.706223347,12.42884342,43.20408163,-206.004898,0,573.9258177,-0.623068074,0,0.457421909,9.636772685,35.57581271,0.051764706,3.959554286,0.753806807,8.457142857,0.897381714,0.717081102,-38.04081633,9.531400138,-2.056394339,-0.3624452,0,0.238226379,0.804406968,167.3340756,7.391020408,0.643073223,-39.81397002,-5.836427705,55.84571429,-12.06857143,0
0,3.197800475,27.83457964,1.139331776,-1.950790757,-3.369301514,-698.214701,0.165316015,-1135.215188,0.157872911,41.54073254,0.430079177,119.0409058,48.34578297,7.115582126,-0.9,-93.293645,28.58509861,-3.2007,-1232.305645,-0.252457031,1.301325971,-2.751631191,1.405041981,-8.25,1.049848675,5.148246271,4.303151659,-6.046145597,4.634692933,9.694065269,25.41782323,70.83783784,1.763706566,-32.50950704,-0.019310001,38.7555261,-0.057794237,62.05265402,86.6913697,0.051717172,11.33325541,1.078318757,19.5,-3.215954912,0.175035371,-56.32067202,34.267034,4.879167775,0.572022889,8.913186209,0.027775128,1.000402283,159.9671658,7.979547115,-0.095671292,-16.00774917,-23.63888365,-224.165084,-14.25,0
-4.010380623,4.874601768,11.24901029,0.947645685,0,-1.055132177,-215.4949997,0.225164014,-86.75416788,0.435200968,16.15429514,0.576603842,-60.33910035,23.80350557,7.853871768,-1.92,-12.38754325,6.252595156,-2.4805,-304.4023754,-2.007410381,1.045075616,-0.575597924,1.078080285,-6.453287197,0.851568558,4.550266885,1.023613277,-3.957208995,0.495519377,12.67614957,4.885813149,-90.53287197,-0.505502724,-59.70298514,-0.179152401,28.51762951,0.013884067,20.06328753,35.18271517,0.054463602,6.888494118,0.425499811,9.065743945,0.885900692,0.445129948,-0.657439446,20.05644514,0.73542468,0,11.61578355,0.004940575,0.834314596,158.7433403,8.346020761,0.096899512,-21.90095211,0,-0.148788927,-8.795847751,0
-7.197227473,-30.06411207,14.21058886,0.904093701,6.493811695,-3.542754111,396.2541239,0.092093384,-862.923567,-6.702557376,47.67641328,-4.12399253,32.74480151,0,7.472038728,-1.93,-2.015122873,113.3081285,5.42208,-212.772915,1.283486011,0.89853048,1.6631,0.924452217,-4.905482042,1.279054154,4.190511956,8.569553675,-5.700403873,2.849210964,11.11184691,55.08884688,-436.5538752,8.964818826,-519.9047644,-0.233955579,10.24329936,0.184938265,19.11049859,69.04093111,0.037592593,6.204,0.55012796,21.84057971,-2.6234,0.387437508,-65.62759924,14.21058886,-2.307377194,0,11.11184691,0.059926441,1.009658797,159.3560763,6.952741021,0.203062658,2.271412252,-4.202698035,-129.7599244,-20.17202268,0
-21.50692521,1.55486854,0,0.701851662,8.474495401,-9.19376327,-1174.821608,0.109294737,-1656.714259,-5.754308308,29.94229796,0.930434487,92.5047707,5.601050811,9.043990123,-2.22,-86.29971911,-211.2333026,3.9109,937.0061471,-0.5265,0.632400898,-1.020708156,0.851916391,-14.29362881,1.10220983,5.196667865,1.211382984,-4.914855088,-0.2457,13.54821602,13.40095021,50.06802093,2.980114207,-264.5142735,-0.238444044,1.314217499,0.230329646,14.04082556,49.90798555,0.047337165,6.086498246,0.090665334,20.03047091,-0.021803509,0.526091989,-92.1818409,14.26826309,-2.750446539,-0.346171587,-1.277696039,0.038979234,0.563388121,155.2649037,23.81594337,0.268448085,-38.44109585,-10.09330647,71.12280702,0.842105263,0
8.12109375,-9.448256301,0,1.076910028,2.456731978,1.674798377,-231.7306376,0.215999121,221.6508286,-1.931028677,44.38228819,-2.835217229,76.6875,4.923311049,7.384338776,-1.9,-4.180121528,-173.2929688,0.6406,-451.7245244,1.230689062,1.382425737,-1.032773438,1.418755109,-6.745117188,0.616149483,4.413909766,2.070871047,-6.00075935,-2.588613574,12.48213716,69.84852431,73.234375,0.428994945,-379.2253665,-0.02189219,16.16849365,-0.184377398,4.417150937,35.5781202,0.058972222,6.21295,0.728377268,1.930664063,-1.58106875,0.458568235,20.22048611,17.75825897,1.814511531,0,13.15778745,-0.085662516,1.104373749,157.5018744,12.27734375,-0.23945234,-3.830831684,-6.454619788,-63.515625,-5.05078125,0
-4.900833109,-35.05992887,10.63357721,0.848692866,13.72174384,2.897418913,-1128.214139,0.209302929,858.0858292,-8.742105378,41.07454043,-1.791504988,-175.7285676,1.370758556,9.262838682,-5.06,-15.98199409,-137.5200215,6.35584,271.2205779,-5.126475437,0.872789853,-3.489690003,0.785484703,-6.336199946,0.47237566,5.032475247,3.580504872,-5.726204644,-2.606140177,14.49418042,60.88417092,-33.86858371,0,-312.4524105,-0.1470378,5.71194082,0.077695934,15.18672635,48.20463761,0.041168582,11.28892459,0.009618405,8.718892771,3.604171459,0.265859822,74.87422736,17.96578233,-2.572247406,-0.57392113,-0.87861014,0.139708636,0.664787237,158.3339717,7.364686912,0.248531013,-65.2344623,-12.56857993,45.59983875,-6.48051599,0
