ATSC5d,ATSC4i,SlogP_VSA1,GATS2v,VSA_EState6,ATSC5p,ATSC3v,AATSC0are,ATSC5v,FilterItLogS,PEOE_VSA9.1,ATSC4p,ATSC6Z,PEOE_VSA10.1,TpiPC10,HallKierAlpha,ATSC4dv,ATSC3Z,SLogP,ATSC7v,ATSC6are,GATS2p,ATSC4pe,GATS2i,ATSC3d,GATS2pe,IC2,VSA_EState8,MinEStateIndex,ATSC3are,MaxEStateIndex,ATSC2dv,ATSC8Z,SssCH2,ATSC4v,MATS1i,VSA_EState3,MATS2p,PEOE_VSA1.1,SMR_VSA1.1,JGI4,ATSC0pe,MinAbsEStateIndex,ATSC1d,ATSC7pe,qed,ATSC5dv,SMR_VSA1,ATSC6p,SdssC,VSA_EState3.1,MATS2Z,GATS2m,AATS2i,AATSC0Z,MATS2i,ATSC3i,VSA_EState6.1,ATSC7Z,ATSC7d,Target
6.489795918,-16.49751142,0,0.969593003,0,-8.514250186,-3136.334804,0.049029571,-2627.983717,-5.491064532,12.20793278,-2.354266094,519.9750104,0,8.24407127,-2.94,-50.64639733,-392.997501,10.4033,-4751.781556,2.270603915,0.985831473,1.646927197,0.98964003,-26.12036651,0.856067371,4.286302534,21.62104143,-0.330739128,-2.135672636,10.10526906,-36.12369846,359.4531445,2.379765497,-22.85681701,0.049032552,20.16847683,0.117921056,10.21305479,10.21305479,0.035708812,5.203869388,0.005275973,20.95668471,-2.855408663,0.203230429,-68.02040816,10.21305479,19.20999646,8.668968246,20.16847683,0.120609203,0.93634077,151.0763335,6.435651812,0.115397669,-69.13358636,0,-542.8417326,-2.065389421,1
0.12244898,-1.421920966,0,1.366130811,0,0.126642665,-161.2722825,0.299591837,98.47365813,0.61446837,12.84164325,-0.038687498,-48.97959184,0,3.951243719,-1.06,-14.69387755,-82.83673469,-0.0642,47.56740185,-1.54122449,1.623692804,-2.263012245,1.589388702,0.87755102,0.380645327,2.521640636,0,-1.076481481,-3.09122449,9.640416667,4.816326531,0,-0.592592593,27.53220453,0.021622924,15.79805556,-0.405776961,10.21305479,19.80212916,0.08,3.751142857,0.296296296,-1.183673469,0.20637551,0.543771403,53.69387755,19.80212916,0.247268911,-2.152962963,15.79805556,0.12,0.677840616,156.9462689,9.387755102,-0.367152479,-2.150515384,0,11.75510204,0.183673469,1
-1.706371191,-1.335711811,5.733667477,1.365323379,-1.059166667,-0.070959838,-281.4145196,0.260571191,198.1879901,0.894079792,0,0.004916345,20.47091413,6.041840829,4.317488114,-1.1,-51.95844875,-49.34626039,-0.7369,11.87203055,2.181303324,1.63548895,-3.171191136,1.691770291,-1.224376731,0.421528542,3.616348566,0,-1.165509259,-1.001400277,9.993880385,14.05817175,9.64265928,-0.224074074,-97.16751921,0.150839209,16.2726096,-0.312527215,15.94672227,19.80212916,0.053333333,4.468368421,0.023148148,0.40166205,-1.023537396,0.485975531,23.60387812,19.80212916,0.18398126,-2.196342593,16.2726096,0.072244617,0.740462736,158.20984,9.146814404,-0.33906669,-4.892025253,-1.059166667,-29.09141274,1.063711911,1
7.466504035,-18.78265135,0,1.115195786,0,-3.007880672,-1610.926668,0.05810471,-567.6189941,-5.419206508,11.7050172,-3.441955612,215.9275661,0,7.580189418,-0.86,-15.99099268,-265.0958904,6.7339,-854.8768889,0.994299118,1.15258132,-0.353654344,1.159786693,-16.65753425,0.816844359,4.346957093,13.09930343,-0.534938199,-2.34739726,10.03549781,-18.10958904,48.497842,12.40240762,-757.3545843,0.088047529,20.05965267,0.036475293,10.21305479,10.21305479,0.041653117,4.433043836,0.192240254,16.27172077,-0.434033721,0.518468604,26.42353162,10.21305479,7.587937732,4.123901675,20.05965267,0.073828445,1.027083161,151.1827688,6.422968662,0.030654967,-25.58488884,0,-90.57853256,-6.550384688,1
-0.911157025,0.420846228,5.733667477,1.234597601,-0.689814815,-1.829729689,-627.8187255,0.155204339,-268.03203,-0.135038731,0,1.215340842,-74.17355372,6.041840829,3.988984047,-0.57,-12.81818182,-48.6446281,0.4444,173.5450039,-2.331321694,1.379679149,-0.568009091,1.442706136,-1.756198347,0.443898849,3.481714573,3.894444444,-0.913240741,0.77685124,10.10976852,19.11570248,0,0.550925926,295.186813,0.090487154,8.30587963,-0.102642298,10.84019487,9.901064579,0.053333333,3.180509091,0.3575,1.853305785,0.364170248,0.58394723,-30.76033058,9.901064579,1.412378299,-0.913240741,8.30587963,0.094003288,0.842026224,159.0976914,7.743801653,-0.155662185,-12.55111392,-0.689814815,30.99173554,0.607438017,1
-4.163237311,-2.797482145,5.733667477,1.054301011,6.913183579,-1.810021379,-381.8307568,0.13785048,-111.1069319,-2.000370436,0,-0.40770363,29,6.041840829,7.744141705,-1.81,-60,-41,1.1223,-34.45987816,0.852688615,1.114150821,-2.302277778,1.214928365,-4.854595336,0.543206019,4.236368984,0,-0.971961924,0.420920713,10.62639393,1,-8,0.346574074,-372.9151709,0.190839524,9.753981167,-0.057180314,15.82417339,9.901064579,0.030481481,3.4576,0.346574074,5.100137174,-0.736044444,0.7005841,32,9.901064579,-0.973768469,-0.971961924,9.753981167,-0.005811451,0.828694774,150.2851974,7.481481481,-0.090118272,-5.745840161,6.913183579,-12,0.204389575,1
-0.367346939,-5.247114301,10.30076712,0.830996525,0,1.60623202,-252.9114885,0.106634776,346.8247045,-2.998963416,10.44059869,-9.890024763,79.6277551,11.64226728,7.724094451,-1.53,-38.53287982,-103.8571429,0.60774,334.9347257,-0.535428082,0.898733255,-0.566202041,1.071512169,-11.14285714,0.873059924,4.45757516,4.714502708,0.177713322,-1.736874286,8.975182843,6.154195011,-1.250612245,1.542053809,-1627.751587,-0.159550595,8.975182843,0.124991912,10.84019487,9.673627043,0.048916667,3.566617143,0.177713322,10.46938776,-1.090674612,0.794127326,35.138322,9.673627043,-1.335318119,0,8.975182843,0.129659695,0.840803687,158.9787682,11.34204082,0.045095453,-3.34723544,0,-35.58040816,-1.734693878,1
9.466504035,-39.97841821,0,1.094987821,0,0.319050276,-1085.430084,0.040015012,187.3160623,-5.308691132,6.103966388,-7.331212119,119.6175643,0,7.68294317,-1.08,-27.51210358,-141.3981985,7.641,-427.7439909,0.294430475,1.106092923,-0.817364477,1.107654458,-19.3916307,0.926656223,4.435203978,16.25453311,-0.181944304,-0.828829049,10.0359818,-3.315256146,-111.625821,9.247656149,-1619.110321,0.064653239,10.0359818,0.053655593,5.106527395,5.106527395,0.041653117,3.297989041,0.181944304,19.17583036,0.105672622,0.473279034,25.65284293,5.106527395,5.405123652,4.165222786,10.0359818,0.055036852,1.061002257,150.8016757,6.2052918,0.052791993,-22.99884026,0,-29.38525052,-11.4145243,1
0.433673469,1.008317367,0,1.392206741,0,0.427751105,-23.22187627,0.068915816,84.93689715,-4.754165878,0,0.171463949,-3.573979592,0,6.068425588,-1.31,-1.408163265,-14.14668367,6.4407,-105.7242859,-0.157168367,1.418287464,-0.095806122,1.411057488,0.18877551,0.661073841,3.654012397,2.23556018,-0.678252495,-0.27932398,10.33790117,-11.05102041,-13.9502551,12.79554382,24.50500149,-0.004257677,8.517248126,-0.252479927,5.106527395,9.901064579,0.008888889,3.920371429,0.313178767,0.301020408,-0.258470408,0.279016282,-6.631377551,9.901064579,0.156622334,-0.678252495,8.517248126,-0.171095061,1.219556357,153.4804419,6.534438776,-0.246685569,1.051871615,0,-19.12244898,-0.673469388,1
0.19084256,27.6258714,11.46733495,0.942316088,0,1.742540022,-997.2328726,0.250720848,370.3098011,3.643757871,19.541084,1.413525001,-148.6175643,48.46781912,8.613289994,-2.88,-49.26995545,-27.10696191,-2.6864,-382.403393,-3.076633327,0.794784645,-0.991211071,1.064772358,-21.5704635,0.746360717,5.155444079,-1.785272773,-5.366118319,-1.956149634,12.42779482,87.97092082,-86.36817414,-1.551338611,-385.8070663,-0.312324037,41.6412588,0.138863146,56.05390338,66.96941814,0.044374022,16.23658904,0.051655407,10.83786827,3.11844361,0.113290053,7.522146466,66.96941814,-11.44965948,-0.515042146,41.6412588,0.037853713,0.764296755,160.8428367,11.42540814,0.120649191,-52.64682728,0,-35.3687371,-7.692625258,1
